feature,mean_abs_shap,fold
PHYHD1 (254295),0.0,1
GPR151 (134391),0.0,1
IL20RB (53833),0.0,1
DMRT2 (10655),0.0,1
PAAF1 (80227),0.0,1
ZNF483 (158399),0.0,1
EVX2 (344191),0.0,1
GOLT1A (127845),0.0,1
DOLK (22845),0.0,1
UBQLNL (143630),0.0,1
PLAC8L1 (153770),0.0,1
ZNF80 (7634),0.0,1
GAL3ST3 (89792),0.0,1
CENPS (378708),0.0,1
TMEM81 (388730),0.0,1
PITPNA (5306),0.0,1
TP53I11 (9537),0.0,1
AKIRIN1 (79647),0.0,1
NPAS4 (266743),0.0,1
VWA3A (146177),0.0,1
REP15 (387849),0.0,1
GOLGA8A (23015),0.0,1
MSL2 (55167),0.0,1
CHST1 (8534),0.0,1
ADCY6 (112),0.0,1
CIROZ (148345),0.0,1
MRPL11 (65003),0.0,1
ATP5MK (84833),0.0,1
ADCY5 (111),0.0,1
NADSYN1 (55191),0.0,1
SCUBE2 (57758),0.0,1
JAKMIP2 (9832),0.0,1
GOLGA6L2 (283685),0.0,1
EGFL7 (51162),0.0,1
MBLAC2 (153364),0.0,1
ZNF621 (285268),0.0,1
VWC2L (402117),0.0,1
METAP1D (254042),0.0,1
EIF1AD (84285),0.0,1
SMAD2 (4087),0.0,1
DMXL1 (1657),0.0,1
EIF3F (8665),0.0,1
KRT2 (3849),0.0,1
ZNF25 (219749),0.0,1
MCTP1 (79772),0.0,1
PTPN2 (5771),0.0,1
NRIP3 (56675),0.0,1
ADH6 (130),0.0,1
DHCR7 (1717),0.0,1
PHF8 (23133),0.0,1
ALG10B (144245),0.0,1
SNAPC5 (10302),0.0,1
SLC22A13 (9390),0.0,1
OXSR1 (9943),0.0,1
TMEM9B (56674),0.0,1
MRGPRD (116512),0.0,1
MYD88 (4615),0.0,1
STARD6 (147323),0.0,1
MRGPRF (116535),0.0,1
ANKRD13D (338692),0.0,1
MYEOV (26579),0.0,1
RNASEH2C (84153),0.0,1
NBEA (26960),0.0,1
LVRN (206338),0.0,1
OR10P1 (121130),0.0,1
ARL10 (285598),0.0,1
SP3 (6670),0.0,1
PELI3 (246330),0.0,1
KCNE3 (10008),0.0,1
MFSD4A (148808),0.0,1
SLC35A4 (113829),0.0,1
MLXIP (22877),0.0,1
SLC26A9 (115019),0.0,1
SART1 (9092),0.0,1
ANKRD36C (400986),0.0,1
BBS1 (582),0.0,1
SSH3 (54961),0.0,1
GCSAM (257144),0.0,1
DENND4A (10260),0.0,1
PPP2R2D (55844),0.0,1
CRYBG2 (55057),0.0,1
LIPT2 (387787),0.0,1
NR2F1 (7025),0.0,1
LINGO2 (158038),0.0,1
TBC1D10C (374403),0.0,1
ZNF683 (257101),0.0,1
LPL (4023),0.0,1
TPRN (286262),0.0,1
C12orf76 (400073),0.0,1
CLTB (1212),0.0,1
CABP4 (57010),0.0,1
PCSK1 (5122),0.0,1
ZCCHC12 (170261),0.0,1
KCNE5 (23630),0.0,1
GALNTL6 (442117),0.0,1
CNTNAP2 (26047),0.0,1
AURKAIP1 (54998),0.0,1
PDP2 (57546),0.0,1
RFESD (317671),0.0,1
CES2 (8824),0.0,1
CCDC14 (64770),0.0,1
LCLAT1 (253558),0.0,1
XKR3 (150165),0.0,1
CST6 (1474),0.0,1
ACSM6 (142827),0.0,1
SLC6A19 (340024),0.0,1
KDM2A (22992),0.0,1
LRRN3 (54674),0.0,1
ZNF519 (162655),0.0,1
TRMT112 (51504),0.0,1
HSPA6 (3310),0.0,1
CCDC63 (160762),0.0,1
PNLIP (5406),0.0,1
COQ2 (27235),0.0,1
EIF4E1B (253314),0.0,1
LSM1 (27257),0.0,1
HPSE (10855),0.0,1
EXO1 (9156),0.0,1
CST9 (128822),0.0,1
RALGAPA1 (253959),0.0,1
TTC9B (148014),0.0,1
ADCK5 (203054),0.0,1
FRG2C (100288801),0.0,1
C11orf16 (56673),0.0,1
MTX1 (4580),0.0,1
OR2Y1 (134083),0.0,1
RAPH1 (65059),0.0,1
CHRNA9 (55584),0.0,1
COMMD1 (150684),0.0,1
ADAMTS20 (80070),0.0,1
C11orf68 (83638),0.0,1
RHOD (29984),0.0,1
ESRRA (2101),0.0,1
NOC3L (64318),0.0,1
MRPL57 (78988),0.0,1
MYO1H (283446),0.0,1
TOMM5 (401505),0.0,1
GRAMD2A (196996),0.0,1
PODN (127435),0.0,1
LIG4 (3981),0.0,1
RXFP4 (339403),0.0,1
BNC2 (54796),0.0,1
TRHR (7201),0.0,1
DRAP1 (10589),0.0,1
CFAP184 (257236),0.0,1
APOF (319),0.0,1
TADA2B (93624),0.0,1
ARPP21 (10777),0.0,1
ZWILCH (55055),0.0,1
DCAKD (79877),0.0,1
HPSE2 (60495),0.0,1
GXYLT2 (727936),0.0,1
SH3RF3 (344558),0.0,1
KAT5 (10524),0.0,1
RPL4 (6124),0.0,1
NUPR1 (26471),0.0,1
CHRNA7 (1139),0.0,1
TTLL11 (158135),0.0,1
LONRF3 (79836),0.0,1
GRK2 (156),0.0,1
ATP2A2 (488),0.0,1
HECTD4 (283450),0.0,1
PROP1 (5626),0.0,1
FAM222B (55731),0.0,1
UCP2 (7351),0.0,1
RBMXL3 (139804),0.0,1
UCP3 (7352),0.0,1
GTF2IRD2B (389524),0.0,1
TMPRSS7 (344805),0.0,1
LRRC25 (126364),0.0,1
ZNF680 (340252),0.0,1
EVC2 (132884),0.0,1
RELA (5970),0.0,1
ABRA (137735),0.0,1
ISX (91464),0.0,1
BANF1 (8815),0.0,1
PCCA (5095),0.0,1
MGA (23269),0.0,1
TRAM1L1 (133022),0.0,1
P2RY14 (9934),0.0,1
FAM241A (132720),0.0,1
ZDHHC21 (340481),0.0,1
TSPEAR (54084),0.0,1
RAX2 (84839),0.0,1
KCTD13 (253980),0.0,1
SPDYE2B (100310812),0.0,1
EIF1AX (1964),0.0,1
HES3 (390992),0.0,1
CCS (9973),0.0,1
POLD4 (57804),0.0,1
PRM1 (5619),0.0,1
AMZ1 (155185),0.0,1
LRRC63 (220416),0.0,1
MSRA (4482),0.0,1
SFN (2810),0.0,1
TCAP (8557),0.0,1
OR1L1 (26737),0.0,1
BCLAF3 (256643),0.0,1
CBLL2 (158506),0.0,1
MTLN (205251),0.0,1
TMEM270 (135886),0.0,1
HEG1 (57493),0.0,1
CCDC197 (256369),0.0,1
CIMAP3 (128344),0.0,1
HOXD8 (3234),0.0,1
SUSD5 (26032),0.0,1
OR5M3 (219482),0.0,1
SEZ6L2 (26470),0.0,1
XXYLT1 (152002),0.0,1
UBXN2A (165324),0.0,1
MUC13 (56667),0.0,1
SPATA3 (130560),0.0,1
ADGRG2 (10149),0.0,1
PSMD1 (5707),0.0,1
ASPHD1 (253982),0.0,1
PLEKHF2 (79666),0.0,1
TAS1R1 (80835),0.0,1
KCNK7 (10089),0.0,1
LRFN4 (78999),0.0,1
FUT1 (2523),0.0,1
GNG5 (2787),0.0,1
DHX36 (170506),0.0,1
SLC19A1 (6573),0.0,1
APOBEC4 (403314),0.0,1
PABPC5 (140886),0.0,1
TRAPPC3L (100128327),0.0,1
OR5J2 (282775),0.0,1
RMI2 (116028),0.0,1
SLC25A30 (253512),0.0,1
RPS6KB2 (6199),0.0,1
ZIC4 (84107),0.0,1
SPATA31G1 (138724),0.0,1
NMNAT1 (64802),0.0,1
GPRC6A (222545),0.0,1
NR1D2 (9975),0.0,1
HSPB7 (27129),0.0,1
TENT5D (169966),0.0,1
OR52W1 (120787),0.0,1
CBY2 (220082),0.0,1
A2M (2),0.0,1
GPR171 (29909),0.0,1
RUVBL1 (8607),0.0,1
UQCRH (7388),0.0,1
GPR149 (344758),0.0,1
KDF1 (126695),0.0,1
CD164L2 (388611),0.0,1
ARL4D (379),0.0,1
NRROS (375387),0.0,1
RPL15 (6138),0.0,1
CEP19 (84984),0.0,1
RCE1 (9986),0.0,1
KLHL15 (80311),0.0,1
FBXO45 (200933),0.0,1
BRMS1 (25855),0.0,1
C3orf33 (285315),0.0,1
WFIKKN2 (124857),0.0,1
CREG2 (200407),0.0,1
ETV4 (2118),0.0,1
GPR160 (26996),0.0,1
PHC3 (80012),0.0,1
MARCHF3 (115123),0.0,1
DENND6A (201627),0.0,1
PDE12 (201626),0.0,1
ZNF791 (163049),0.0,1
GLMN (11146),0.0,1
PHOSPHO1 (162466),0.0,1
TOP6BL (79703),0.0,1
SWI5 (375757),0.0,1
DPY19L1 (23333),0.0,1
NET1 (10276),0.0,1
TOM1L2 (146691),0.0,1
GAPT (202309),0.0,1
PLK3 (1263),0.0,1
MARCHF10 (162333),0.0,1
CBX2 (84733),0.0,1
SPTBN2 (6712),0.0,1
ODAPH (152816),0.0,1
ADGRE1 (2015),0.0,1
KRT28 (162605),0.0,1
FZD4 (8322),0.0,1
CD248 (57124),0.0,1
CEP135 (9662),0.0,1
TSGA10IP (254187),0.0,1
BTC (685),0.0,1
TEX26 (122046),0.0,1
CCDC168 (643677),0.0,1
PDZK1 (5174),0.0,1
CTDNEP1 (23399),0.0,1
ZNF77 (58492),0.0,1
THAP6 (152815),0.0,1
HOXB2 (3212),0.0,1
C1QTNF1 (114897),0.0,1
GOLIM4 (27333),0.0,1
SWSAP1 (126074),0.0,1
DNAH12 (201625),0.0,1
KCNH6 (81033),0.0,1
CD7 (924),0.0,1
NDUFA11 (126328),0.0,1
STAT5B (6777),0.0,1
RBM4 (5936),0.0,1
AGFG1 (3267),0.0,1
RSRC1 (51319),0.0,1
SPMIP3 (200159),0.0,1
CATSPERD (257062),0.0,1
TOMM20 (9804),0.0,1
WDR49 (151790),0.0,1
RAB1B (81876),0.0,1
OR9G1 (390174),0.0,1
HRAS (3265),0.0,1
CALCB (797),0.0,1
PTDSS2 (81490),0.0,1
MICOS13 (125988),0.0,1
GPR156 (165829),0.0,1
SRP72 (6731),0.0,1
YIF1A (10897),0.0,1
TOPAZ1 (375337),0.0,1
SLCO4C1 (353189),0.0,1
BAIAP2 (10458),0.0,1
CNIH2 (254263),0.0,1
TIGD3 (220359),0.0,1
RNF213 (57674),0.0,1
RIN1 (9610),0.0,1
ENDOV (284131),0.0,1
AMY1B (277),0.0,1
EIF1 (10209),0.0,1
TDRD12 (91646),0.0,1
HAP1 (9001),0.0,1
PCP2 (126006),0.0,1
NLRP6 (171389),0.0,1
JUP (3728),0.0,1
CNP (1267),0.0,1
FGFBP3 (143282),0.0,1
DOK7 (285489),0.0,1
LARP7 (51574),0.0,1
RNF26 (79102),0.0,1
AGR3 (155465),0.0,1
ZNRD2 (10534),0.0,1
UGT8 (7368),0.0,1
RNASE11 (122651),0.0,1
PPP1R14B (26472),0.0,1
ZDHHC24 (254359),0.0,1
TRMT10C (54931),0.0,1
SELP (6403),0.0,1
TNFRSF10D (8793),0.0,1
CTU2 (348180),0.0,1
TMEM196 (256130),0.0,1
SUGCT (79783),0.0,1
THAP2 (83591),0.0,1
SH3BP5L (80851),0.0,1
OR2T1 (26696),0.0,1
YPEL2 (388403),0.0,1
MARCKSL1 (65108),0.0,1
SMARCC1 (6599),0.0,1
ASCL3 (56676),0.0,1
GSTA3 (2940),0.0,1
MRPS22 (56945),0.0,1
VEGFB (7423),0.0,1
IQCK (124152),0.0,1
PACS1 (55690),0.0,1
UNC119B (84747),0.0,1
NWD2 (57495),0.0,1
DENND2C (163259),0.0,1
FKBP2 (2286),0.0,1
CYB561D1 (284613),0.0,1
PTPRM (5797),0.0,1
ZNF417 (147687),0.0,1
WFDC5 (149708),0.0,1
PLEKHD1 (400224),0.0,1
CLCF1 (23529),0.0,1
KY (339855),0.0,1
EHBP1L1 (254102),0.0,1
CADM2 (253559),0.0,1
RBM4B (83759),0.0,1
DAG1 (1605),0.0,1
P2RY2 (5029),0.0,1
INHBC (3626),0.0,1
GLIPR1L1 (256710),0.0,1
CMKLR1 (1240),0.0,1
SNX31 (169166),0.0,1
OLR1 (4973),0.0,1
PARL (55486),0.0,1
IQCF1 (132141),0.0,1
TUBB6 (84617),0.0,1
NDNF (79625),0.0,1
DDIT3 (1649),0.0,1
C1QA (712),0.0,1
C1QB (713),0.0,1
SFT2D3 (84826),0.0,1
PIGG (54872),0.0,1
CSRP2 (1466),0.0,1
INSM1 (3642),0.0,1
KICS2 (144577),0.0,1
ANGEL2 (90806),0.0,1
ABO (28),0.0,1
B3GNTL1 (146712),0.0,1
PSMD2 (5708),0.0,1
PPM1E (22843),0.0,1
FAM131A (131408),0.0,1
ERCC4 (2072),0.0,1
MICOS10 (440574),0.0,1
FOSL1 (8061),0.0,1
SAA1 (6288),0.0,1
RNASE8 (122665),0.0,1
IHO1 (339834),0.0,1
NAA20 (51126),0.0,1
ARV1 (64801),0.0,1
DAB1 (1600),0.0,1
ARL13A (392509),0.0,1
PEAK1 (79834),0.0,1
TVP23C (201158),0.0,1
UBQLN3 (50613),0.0,1
BRSK2 (9024),0.0,1
CCR9 (10803),0.0,1
CCDC106 (29903),0.0,1
FBXW8 (26259),0.0,1
CA5A (763),0.0,1
ZG16 (653808),0.0,1
KLC2 (64837),0.0,1
GPR152 (390212),0.0,1
SLC22A1 (6580),0.0,1
MST1 (4485),0.0,1
TEX36 (387718),0.0,1
XCR1 (2829),0.0,1
ORAI3 (93129),0.0,1
CHD2 (1106),0.0,1
OR4B1 (119765),0.0,1
CTBP2 (1488),0.0,1
LEMD3 (23592),0.0,1
UBE2O (63893),0.0,1
B4GAT1 (11041),0.0,1
CEP83 (51134),0.0,1
TMEM167A (153339),0.0,1
RESF1 (55196),0.0,1
OR10AG1 (282770),0.0,1
SCAI (286205),0.0,1
ZNF169 (169841),0.0,1
UGT2A1 (10941),0.0,1
OR4S2 (219431),0.0,1
SH3PXD2B (285590),0.0,1
PC (5091),0.0,1
CD34 (947),0.0,1
NUDT4 (11163),0.0,1
CTSF (8722),0.0,1
LEP (3952),0.0,1
MSRB3 (253827),0.0,1
LRRN1 (57633),0.0,1
SULT1B1 (27284),0.0,1
NLRP13 (126204),0.0,1
KLHL38 (340359),0.0,1
ADGRF3 (165082),0.0,1
RGMB (285704),0.0,1
CSPG4 (1464),0.0,1
ZNF622 (90441),0.0,1
MOB1B (92597),0.0,1
GMPPB (29925),0.0,1
DES (1674),0.0,1
PDIK1L (149420),0.0,1
SPSB4 (92369),0.0,1
ZNF266 (10781),0.0,1
RAG2 (5897),0.0,1
SLCO2A1 (6578),0.0,1
TNFRSF10C (8794),0.0,1
FAM53A (152877),0.0,1
TRAF6 (7189),0.0,1
CCDC85B (11007),0.0,1
ZNF654 (55279),0.0,1
OR7D4 (125958),0.0,1
RTP1 (132112),0.0,1
UQCC4 (283951),0.0,1
VCPIP1 (80124),0.0,1
NABP1 (64859),0.0,1
TLR10 (81793),0.0,1
TLR1 (7096),0.0,1
SLC29A2 (3177),0.0,1
TLR6 (10333),0.0,1
CIMIP2C (339778),0.0,1
CHST2 (9435),0.0,1
ZDHHC14 (79683),0.0,1
ATR (545),0.0,1
SNX33 (257364),0.0,1
UBE2C (11065),0.0,1
TMEM70 (54968),0.0,1
FAM174A (345757),0.0,1
DSG4 (147409),0.0,1
GK5 (256356),0.0,1
IGDCC3 (9543),0.0,1
CYP4F11 (57834),0.0,1
CES3 (23491),0.0,1
C1GALT1C1 (29071),0.0,1
RBKS (64080),0.0,1
NAIF1 (203245),0.0,1
ZNF692 (55657),0.0,1
ZNF672 (79894),0.0,1
MORN4 (118812),0.0,1
BBLN (79095),0.0,1
SOCS5 (9655),0.0,1
GRIK1 (2897),0.0,1
TADA3 (10474),0.0,1
RLN3 (117579),0.0,1
JAGN1 (84522),0.0,1
OR2K2 (26248),0.0,1
PRKCE (5581),0.0,1
ATP6V0E2 (155066),0.0,1
OR2M4 (26245),0.0,1
MUC7 (4589),0.0,1
SOSTDC1 (25928),0.0,1
CDC42BPG (55561),0.0,1
LRG1 (116844),0.0,1
UGT2B7 (7364),0.0,1
TMEM37 (140738),0.0,1
FAM241B (219738),0.0,1
JUNB (3726),0.0,1
SCAND1 (51282),0.0,1
CLDN20 (49861),0.0,1
OPRPN (58503),0.0,1
CSN3 (1448),0.0,1
NETO2 (81831),0.0,1
TRIM8 (81603),0.0,1
TMEM126B (55863),0.0,1
TMEM126A (84233),0.0,1
SMR3B (10879),0.0,1
KCNG3 (170850),0.0,1
FUT3 (2525),0.0,1
KCNMB3 (27094),0.0,1
HS6ST2 (90161),0.0,1
TSNARE1 (203062),0.0,1
XKR6 (286046),0.0,1
PKIA (5569),0.0,1
LRRC8E (80131),0.0,1
PYGO1 (26108),0.0,1
OR4D5 (219875),0.0,1
S1PR1 (1901),0.0,1
NRTN (4902),0.0,1
DDI1 (414301),0.0,1
PLAC1 (10761),0.0,1
PDGFD (80310),0.0,1
HAS2 (3037),0.0,1
DCDC1 (341019),0.0,1
CEACAM3 (1084),0.0,1
FPR2 (2358),0.0,1
FPR1 (2357),0.0,1
PATE1 (160065),0.0,1
OR13H1 (347468),0.0,1
FEZ2 (9637),0.0,1
SOX7 (83595),0.0,1
C8orf74 (203076),0.0,1
C11orf24 (53838),0.0,1
ALK (238),0.0,1
KYAT1 (883),0.0,1
MTM1 (4534),0.0,1
OBP2B (29989),0.0,1
TRMT61B (55006),0.0,1
INSR (3643),0.0,1
MFN1 (55669),0.0,1
GIMAP8 (155038),0.0,1
HSFX1 (100506164),0.0,1
SHCBP1 (79801),0.0,1
NPTX1 (4884),0.0,1
CES4A (283848),0.0,1
ZNF318 (24149),0.0,1
NLRP5 (126206),0.0,1
OR1L3 (26735),0.0,1
SPACA5B (729201),0.0,1
HOPX (84525),0.0,1
WIPF2 (147179),0.0,1
ZNF561 (93134),0.0,1
ZNF562 (54811),0.0,1
SPACA5 (389852),0.0,1
DLK2 (65989),0.0,1
OR1L6 (392390),0.0,1
ASXL1 (171023),0.0,1
POLR1C (9533),0.0,1
DSEL (92126),0.0,1
CDK5R2 (8941),0.0,1
LRRC8C (84230),0.0,1
RSL1D1 (26156),0.0,1
FAM98B (283742),0.0,1
RXFP1 (59350),0.0,1
OTP (23440),0.0,1
MAP6 (4135),0.0,1
NEUROD2 (4761),0.0,1
TBCA (6902),0.0,1
PTGER4 (5734),0.0,1
LPAR3 (23566),0.0,1
OR1N1 (138883),0.0,1
LRRC8D (55144),0.0,1
ETFDH (2110),0.0,1
COL24A1 (255631),0.0,1
OR1N2 (138882),0.0,1
PPID (5481),0.0,1
OR1L8 (138881),0.0,1
MROH2B (133558),0.0,1
ZBTB26 (57684),0.0,1
KRT27 (342574),0.0,1
MCC (4163),0.0,1
EXOSC1 (51013),0.0,1
LURAP1 (541468),0.0,1
KRT15 (3866),0.0,1
KRT19 (3880),0.0,1
ESCO2 (157570),0.0,1
CHD7 (55636),0.0,1
PGAM1 (5223),0.0,1
CHST11 (50515),0.0,1
ZNF524 (147807),0.0,1
ZDHHC16 (84287),0.0,1
KCNK3 (3777),0.0,1
CANT1 (124583),0.0,1
GAA (2548),0.0,1
ZNF440 (126070),0.0,1
ZNF439 (90594),0.0,1
KRT38 (8687),0.0,1
CLCN5 (1184),0.0,1
TPPP (11076),0.0,1
KCND3 (3752),0.0,1
APLN (8862),0.0,1
KRTAP4-4 (84616),0.0,1
KRT13 (3860),0.0,1
XAGE3 (170626),0.0,1
KRT9 (3857),0.0,1
XAGE5 (170627),0.0,1
PDE7B (27115),0.0,1
MRPL36 (64979),0.0,1
ZNF581 (51545),0.0,1
NAT1 (9),0.0,1
KRT20 (54474),0.0,1
GLOD5 (392465),0.0,1
KSR2 (283455),0.0,1
CAVIN3 (112464),0.0,1
ZNF415 (55786),0.0,1
OR8B12 (219858),0.0,1
NUDT9 (53343),0.0,1
PFKFB3 (5209),0.0,1
KRT83 (3889),0.0,1
ELOVL6 (79071),0.0,1
COX7B2 (170712),0.0,1
PA2G4 (5036),0.0,1
HSD17B13 (345275),0.0,1
LONRF2 (164832),0.0,1
ARL6IP1 (23204),0.0,1
KISS1 (3814),0.0,1
KRT72 (140807),0.0,1
NPAS2 (4862),0.0,1
KRT74 (121391),0.0,1
SLC23A1 (9963),0.0,1
KRT4 (3851),0.0,1
TMC7 (79905),0.0,1
SERPINB9 (5272),0.0,1
PGK2 (5232),0.0,1
NUDCD2 (134492),0.0,1
SLC26A5 (375611),0.0,1
GARIN3 (153745),0.0,1
FOXA3 (3171),0.0,1
HSPA4 (3308),0.0,1
OR9K2 (441639),0.0,1
IRF2BP1 (26145),0.0,1
STAT2 (6773),0.0,1
SMAGP (57228),0.0,1
DLGAP1 (9229),0.0,1
SIX2 (10736),0.0,1
EMB (133418),0.0,1
IRX2 (153572),0.0,1
CDH2 (1000),0.0,1
IRX1 (79192),0.0,1
MZB1 (51237),0.0,1
PYM1 (84305),0.0,1
RALGAPB (57148),0.0,1
TCAF2 (285966),0.0,1
GPRC5C (55890),0.0,1
ZNF804A (91752),0.0,1
DCLK2 (166614),0.0,1
SLC30A1 (7779),0.0,1
LRRN2 (10446),0.0,1
SEMA3E (9723),0.0,1
SP7 (121340),0.0,1
SPATA24 (202051),0.0,1
CST1 (1469),0.0,1
EMX2 (2018),0.0,1
CST2 (1470),0.0,1
CST5 (1473),0.0,1
SMAD1 (4086),0.0,1
SETMAR (6419),0.0,1
TMEM182 (130827),0.0,1
VSTM2A (222008),0.0,1
KRT8 (3856),0.0,1
KRT78 (196374),0.0,1
ADORA2B (136),0.0,1
SDR9C7 (121214),0.0,1
MGMT (4255),0.0,1
TMT1B (196410),0.0,1
KRT86 (3892),0.0,1
HARS1 (3035),0.0,1
NFXL1 (152518),0.0,1
KRT75 (9119),0.0,1
DENND5B (160518),0.0,1
CD14 (929),0.0,1
DNAJC18 (202052),0.0,1
KRT6C (286887),0.0,1
RIOX1 (79697),0.0,1
COMMD5 (28991),0.0,1
SGCD (6444),0.0,1
GTSF1 (121355),0.0,1
MTSS1 (9788),0.0,1
TSEN34 (79042),0.0,1
CYTL1 (54360),0.0,1
PLA2G1B (5319),0.0,1
RPS9 (6203),0.0,1
RNF139 (11236),0.0,1
TMEM43 (79188),0.0,1
KIAA0232 (9778),0.0,1
PPM1D (8493),0.0,1
LSM3 (27258),0.0,1
TRIAP1 (51499),0.0,1
RIOX2 (84864),0.0,1
KBTBD2 (25948),0.0,1
PSG6 (5675),0.0,1
MRFAP1L2 (93622),0.0,1
TRH (7200),0.0,1
GSTA4 (2941),0.0,1
MSANTD4 (84437),0.0,1
NDUFA3 (4696),0.0,1
OSCAR (126014),0.0,1
PAQR8 (85315),0.0,1
NUDT6 (11162),0.0,1
OR7G3 (390883),0.0,1
TANC2 (26115),0.0,1
OR7G2 (390882),0.0,1
TEX13B (56156),0.0,1
PKHD1 (5314),0.0,1
OR1M1 (125963),0.0,1
NCBP2L (392517),0.0,1
DNAJC24 (120526),0.0,1
MBD3L1 (85509),0.0,1
ZNF160 (90338),0.0,1
GPR27 (2850),0.0,1
CEL (1056),0.0,1
ZNF16 (7564),0.0,1
CAVIN4 (347273),0.0,1
SYT9 (143425),0.0,1
POLH (5429),0.0,1
TTLL6 (284076),0.0,1
HOXB9 (3219),0.0,1
ZNF296 (162979),0.0,1
OR10A3 (26496),0.0,1
SOCS6 (9306),0.0,1
USP32 (84669),0.0,1
RASA4B (100271927),0.0,1
ATF7 (11016),0.0,1
TRABD (80305),0.0,1
ACYP2 (98),0.0,1
RNF34 (80196),0.0,1
ARMC10 (83787),0.0,1
KCNS3 (3790),0.0,1
RBMXL2 (27288),0.0,1
KIF5B (3799),0.0,1
GPR37 (2861),0.0,1
AKAP13 (11214),0.0,1
TPD52L3 (89882),0.0,1
CDCA4 (55038),0.0,1
OR10A4 (283297),0.0,1
SDR16C5 (195814),0.0,1
DYDC1 (143241),0.0,1
OR10A2 (341276),0.0,1
CHCHD7 (79145),0.0,1
HTRA3 (94031),0.0,1
FOXN2 (3344),0.0,1
LMOD2 (442721),0.0,1
BFSP2 (8419),0.0,1
FSHR (2492),0.0,1
ECEL1 (9427),0.0,1
BCL2L1 (598),0.0,1
FGG (2266),0.0,1
MCRIP2 (84331),0.0,1
PRSS27 (83886),0.0,1
GNG12 (55970),0.0,1
ARNT2 (9915),0.0,1
OR9I1 (219954),0.0,1
C2CD2L (9854),0.0,1
NHERF4 (79849),0.0,1
OR5B2 (390190),0.0,1
SYNPO2 (171024),0.0,1
OR5B12 (390191),0.0,1
CFAP53 (220136),0.0,1
GNB2 (2783),0.0,1
CDY1B (253175),0.0,1
ABCG4 (64137),0.0,1
IL16 (3603),0.0,1
MYOZ2 (51778),0.0,1
DNAJB7 (150353),0.0,1
MBOAT1 (154141),0.0,1
OR9G4 (283189),0.0,1
ZNF24 (7572),0.0,1
TCEAL1 (9338),0.0,1
OR5AP2 (338675),0.0,1
FUT9 (10690),0.0,1
OR5AR1 (219493),0.0,1
IL17D (53342),0.0,1
FGGY (55277),0.0,1
CLP1 (10978),0.0,1
GTPBP2 (54676),0.0,1
COPS9 (150678),0.0,1
RSPH9 (221421),0.0,1
TTC36 (143941),0.0,1
EFCAB3 (146779),0.0,1
INSL5 (10022),0.0,1
RCAN2 (10231),0.0,1
CSDC2 (27254),0.0,1
STARD5 (80765),0.0,1
ATOH1 (474),0.0,1
ZNF131 (7690),0.0,1
NEGR1 (257194),0.0,1
C1QTNF4 (114900),0.0,1
C5orf34 (375444),0.0,1
CLEC7A (64581),0.0,1
PAIP1 (10605),0.0,1
TPSAB1 (7177),0.0,1
SUCLG2 (8801),0.0,1
AZU1 (566),0.0,1
CEBPB (1051),0.0,1
CXCR6 (10663),0.0,1
GPR22 (2845),0.0,1
OR4X2 (119764),0.0,1
ID4 (3400),0.0,1
MACROD2 (140733),0.0,1
DPAGT1 (1798),0.0,1
BSG (682),0.0,1
HINFP (25988),0.0,1
CDY1 (9085),0.0,1
OR10V1 (390201),0.0,1
CERS6 (253782),0.0,1
SPTLC3 (55304),0.0,1
COPRS (55352),0.0,1
TP53RK (112858),0.0,1
B3GALT1 (8708),0.0,1
OR5A1 (219982),0.0,1
CLEC12A (160364),0.0,1
OR5A2 (219981),0.0,1
BPGM (669),0.0,1
POP7 (10248),0.0,1
ALG14 (199857),0.0,1
HSFY1 (86614),0.0,1
MANEA (79694),0.0,1
RAB40A (142684),0.0,1
MUS81 (80198),0.0,1
CFL1 (1072),0.0,1
COL6A5 (256076),0.0,1
ZNF596 (169270),0.0,1
OR4D9 (390199),0.0,1
TMEM217 (221468),0.0,1
PURG (29942),0.0,1
LRRC20 (55222),0.0,1
MOS (4342),0.0,1
FUT10 (84750),0.0,1
CORO1B (57175),0.0,1
CCL19 (6363),0.0,1
GARIN2 (161142),0.0,1
SLFN11 (91607),0.0,1
MS4A10 (341116),0.0,1
TMCC1 (23023),0.0,1
NAA16 (79612),0.0,1
OR5B3 (441608),0.0,1
EFCAB12 (90288),0.0,1
OR10W1 (81341),0.0,1
PSME3IP1 (80011),0.0,1
RAB43 (339122),0.0,1
FADS6 (283985),0.0,1
ZNG1A (55871),0.0,1
HOXC5 (3222),0.0,1
RAB37 (326624),0.0,1
DCP2 (167227),0.0,1
SNX32 (254122),0.0,1
RPL38 (6169),0.0,1
CYP7B1 (9420),0.0,1
OVOL1 (5017),0.0,1
RARG (5916),0.0,1
ZNF738 (148203),0.0,1
THEMIS (387357),0.0,1
MAB21L4 (79919),0.0,1
OR10H5 (284433),0.0,1
NIPAL4 (348938),0.0,1
CTSW (1521),0.0,1
FAM170B (170370),0.0,1
HCFC1 (3054),0.0,1
PPP1CA (5499),0.0,1
BANP (54971),0.0,1
CARNS1 (57571),0.0,1
ZFAND4 (93550),0.0,1
FIBP (9158),0.0,1
ACOT12 (134526),0.0,1
AFF1 (4299),0.0,1
OR5T3 (390154),0.0,1
OR8J1 (219477),0.0,1
AGXT (189),0.0,1
MUCL1 (118430),0.0,1
SNTG2 (54221),0.0,1
